"Timestamp","Age","Gender","Country","state","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence","comments"
2014-08-28 08:00:40,26,"female","Israel",NA,"No","Yes","No","Never","100-500","No","Yes","Don't know","No","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Yes","No",NA
2014-08-28 08:06:43,35,"Male","Canada",NA,"No","Yes","No","Sometimes","26-100","No","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","No","No",NA
2014-08-28 08:18:06,28,"Male","United States","IL","No","No","Yes","Sometimes","26-100","Yes","No","Don't know","Not sure","No","Don't know","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No",NA
2014-08-28 08:23:11,22,"Male","India",NA,"No","No","No",NA,"26-100","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","Don't know","No",NA
2014-08-28 08:39:49,29,"Female","United States","OH","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","No","No","No","Don't know","Don't know","Yes","No","No","No","No","No","Don't know","No",NA
2014-08-28 08:40:55,29,"Male","Germany",NA,"Yes","No","No",NA,"1-5","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No",NA
2014-08-28 08:43:23,45,"Male","United States","VA","No","No","Yes","Often","1-5","Yes","Yes","Yes","Not sure","No","Yes","Don't know","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No",NA
2014-08-28 08:43:57,33,"male","Bulgaria",NA,"No","No","Yes","Rarely","26-100","Yes","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","Yes",NA
2014-08-28 08:43:58,38,"Male","United States","MN","No","No","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No",NA
2014-08-28 09:02:16,19,"Trans woman","United States","MO","No","Yes","Yes","Often","26-100","No","No","Don't know","Not sure","No","No","Don't know","Somewhat difficult","Maybe","Maybe","No","No","No","Maybe","No","No",NA
2014-08-28 09:09:30,29,"female","Canada",NA,"No","No","Yes","Rarely","More than 1000","Yes","No","Yes","Yes","Yes","Don't know","Yes","Somewhat easy","No","No","No","Yes","No","Maybe","Don't know","No",NA
2014-08-28 09:16:21,21,"Female","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","Don't know","No",NA
2014-08-28 09:18:13,23,"Female","India",NA,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","No","Don't know","No",NA
2014-08-28 09:40:42,33,"female","United States","NC","No","Yes","Yes","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Yes","No",NA
2014-08-28 09:53:42,49,"Male","United States","NY","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Not sure","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Yes","No","No","Yes","No",NA
2014-08-28 09:53:57,28,"Male","United States","NM","No","No","No",NA,"26-100","Yes","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No",NA
2014-08-28 09:54:21,27,"f","United Kingdom",NA,"No","No","Yes","Sometimes","6-25","Yes","Yes","Don't know","Not sure","Yes","Don't know","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA
2014-08-28 09:54:38,23,"male","Canada",NA,"No","No","Yes","Sometimes","6-25","No","Yes","Yes","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA
2014-08-28 09:54:47,29,"M","Netherlands",NA,"No","No","No","Never","1-5","Yes","Yes","No","No","No","No","Yes","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No",NA
2014-08-28 09:54:51,30,"m","Germany",NA,"No","No","No",NA,"26-100","No","Yes","Don't know","No","No","Don't know","Yes","Somewhat easy","No","No","Some of them","No","Maybe","Maybe","Don't know","No",NA
2014-08-28 09:55:14,28,"Female","Canada",NA,"No","No","No",NA,"More than 1000","No","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Somewhat easy","No","No","Some of them","Yes","No","No","Don't know","No","I am a contractor so my lack of knowledge of workplace wellness stems directly from my lack of access to that material since I am not covered by it. I am aware that mental health services are available and am aware of a colleague who has taken a leave of absence to deal with mental health issues but am otherwise uninformed."
2014-08-28 09:56:03,32,"Male","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Don't know","Yes","No","No","No","No","Yes","No","No",NA
2014-08-28 09:56:04,32,"Male","United Kingdom",NA,"No","No","Yes","Sometimes","26-100","No","No","Yes","Yes","No","No","Yes","Very easy","No","No","No","Yes","No","No","Yes","No",NA
2014-08-28 09:56:10,37,"Male","France",NA,"No","No","No",NA,"100-500","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No",NA
2014-08-28 09:56:21,39,"F","United States","TX","No","No","No",NA,"More than 1000","Yes","No","No","Yes","No","No","Don't know","Very difficult","Yes","Maybe","No","No","No","Maybe","No","No",NA
2014-08-28 09:56:30,31,"male","France",NA,"No","No","No",NA,"500-1000","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Yes","No",NA
2014-08-28 09:57:02,29,"Male","United States","SC","No","No","No",NA,"6-25","No","Yes","No","No","No","Don't know","Don't know","Somewhat difficult","Maybe","Maybe","Some of them","No","No","No","Don't know","No",NA
2014-08-28 09:57:10,30,"M","United States","FL","No","No","No",NA,"100-500","No","No","Yes","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Don't know","No",NA
2014-08-28 09:57:25,33,"M","United States","WA","Yes","Yes","Yes","Rarely","1-5","Yes","Yes","No","Yes","Yes","Yes","No","Very difficult","No","No","Yes","Yes","No","No","Yes","Yes",NA
2014-08-28 09:58:08,37,"male","United States","CA","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","Don't know","Don't know","Yes","Don't know","Maybe","No","Yes","Yes","No","No","Don't know","No",NA
2014-08-28 09:59:39,23,"Male","United States","OH","No","No","Yes","Often","26-100","No","No","Yes","Yes","Yes","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No",NA
2014-08-28 09:59:39,43,"M","United States","TN","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","Yes","Don't know","Somewhat easy","Yes","No","No","No","No","No","No","No",NA
2014-08-28 10:00:48,32,"Male","United Kingdom",NA,"No","No","Yes","Rarely","100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Yes","Yes","No","Maybe","No","Yes",NA
2014-08-28 10:01:15,26,"Male","United States","NY","No","No","No","Never","26-100","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","Yes","Yes","Some of them","No","No","No","No","No",NA
2014-08-28 10:01:31,32,"Male","United States","NY","Yes","No","Yes","Sometimes","1-5","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Very easy","No","No","Yes","Yes","Yes","Yes","Don't know","No",NA
2014-08-28 10:02:09,37,"F","United States","MO","No","No","No",NA,"26-100","Yes","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Yes","No","Some of them","No","No","No","Don't know","No",NA
2014-08-28 10:02:23,29,"Male","United States","NY","No","No","Yes","Often","26-100","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA
2014-08-28 10:02:45,34,"Male","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Yes","No","Maybe","Don't know","No",NA
2014-08-28 10:04:34,27,"male","France",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","No","Yes","No",NA
2014-08-28 10:04:41,30,"male","United States","TN","No","Yes","No","Never","100-500","No","Yes","Don't know","No","No","Don't know","Don't know","Very easy","No","No","Some of them","Yes","No","Maybe","Don't know","No",NA
2014-08-28 10:05:43,29,"Male","United States","CO","No","No","No","Never","6-25","No","Yes","Yes","Yes","No","Yes","Yes","Don't know","Maybe","No","Some of them","Some of them","No","No","No","No",NA
2014-08-28 10:07:37,32,"Male","United States","PA","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Very difficult","Yes","Maybe","Some of them","No","No","No","No","No",NA
2014-08-28 10:07:53,-1726,"male","United Kingdom",NA,"No","No","Yes","Sometimes","26-100","No","No","No","No","No","No","Don't know","Somewhat difficult","Yes","No","No","No","No","Maybe","Don't know","No",NA
2014-08-28 10:08:19,25,"Male","Germany",NA,"No","No","No",NA,"500-1000","No","Yes","Yes","Yes","Don't know","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Yes","Yes","Yes","Yes","No",NA
2014-08-28 10:08:34,37,"male","United States","NY","Yes","No","No",NA,"6-25","Yes","Yes","Yes","Yes","Yes","No","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA
2014-08-28 10:10:29,29,"Male","Netherlands",NA,"No","Yes","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No",NA
2014-08-28 10:11:52,27,"Man","United States","MN","No","No","No",NA,"26-100","No","Yes","Yes","Not sure","No","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","No","Don't know","No",NA
2014-08-28 10:13:44,33,"Male","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No",NA
2014-08-28 10:15:52,30,"male","Canada",NA,"No","Yes","Yes","Sometimes","More than 1000","No","No","Don't know","No","No","No","No","Very difficult","Yes","No","Some of them","No","No","Yes","No","Yes",NA
2014-08-28 10:16:55,29,"male","Canada",NA,"No","No","No",NA,"1-5","Yes","Yes","No","Yes","No","No","Don't know","Somewhat difficult","Maybe","Maybe","Yes","Yes","No","Maybe","Don't know","No",NA
2014-08-28 10:17:19,25,"Male","United States","MO","No","Yes","Yes","Never","6-25","Yes","Yes","Don't know","No","Yes","Don't know","Don't know","Don't know","Yes","No","Some of them","Yes","No","No","No","No",NA
2014-08-28 10:18:34,33,"Male","United States","WY","No","Yes","Yes","Sometimes","1-5","No","No","No","Yes","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No",NA
2014-08-28 10:18:46,31,"Male","South Africa",NA,"No","No","No","Never","100-500","Yes","Yes","No","No","No","No","No","Don't know","No","No","Some of them","Some of them","No","Maybe","No","No","Fully remote developer"
2014-08-28 10:20:37,21,"male","Germany",NA,"No","No","No","Rarely","6-25","Yes","Yes","Don't know","No","No","No","Don't know","Very easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No",NA
2014-08-28 10:22:06,30,"Male","Switzerland",NA,"No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","No","No","No","No","Very difficult","Yes","Yes","No","No","No","No","No","No",NA
2014-08-28 10:24:19,29,"Male","United States","MN","No","No","No",NA,"More than 1000","No","No","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","No","No","No",NA
2014-08-28 10:25:39,43,"Male","Croatia",NA,"Yes","No","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Yes","Very difficult","Yes","No","Yes","No","No","Maybe","No","Yes",NA
2014-08-28 10:29:47,37,"m","United Kingdom",NA,"No","No","Yes","Often","6-25","No","Yes","No","No","No","No","Don't know","Don't know","Yes","No","Yes","Yes","Maybe","Yes","No","No",NA
2014-08-28 10:30:04,24,"Male","France",NA,"No","No","No",NA,"26-100","No","Yes","No","No","Yes","No","Don't know","Don't know","Maybe","No","Yes","Some of them","No","No","Don't know","No",NA
2014-08-28 10:30:44,29,"Male","United States","MD","No","No","No",NA,"6-25","Yes","Yes","Don't know","Not sure","No","No","Don't know","Very easy","No","No","Yes","Yes","No","No","Don't know","No",NA
2014-08-28 10:34:01,31,"Male","United States","KY","No","No","No",NA,"26-100","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","No","No","Yes","Yes","No","No","Don't know","No",NA
2014-08-28 10:35:55,5,"Male","United States","OH","No","No","No",NA,"100-500","No","Yes","Don't know","Not sure","No","No","Don't know","Somewhat easy","No","No","Yes","Yes","No","No","Yes","No","We had a developer suffer from depression and pretty hard burnout but he refused treatment even when the company said we'd foot the bill. Eventually he had to be asked to resign which was a shame. I don't know if we have any specific programs for mental health but we're definitely on the lookout for those types of issues."
2014-08-28 10:42:09,33,"Male","United Kingdom",NA,"Yes","No","No","Never","100-500","No","No","No","Not sure","No","No","Don't know","Very easy","No","No","Yes","Some of them","No","Yes","No","No",NA
2014-08-28 10:45:21,43,"male","United States","NY","No","No","No",NA,"More than 1000","No","No","Yes","Yes","Don't know","Yes","Yes","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No",NA
2014-08-28 10:47:12,33,"Male","United Kingdom",NA,"No","No","Yes","Sometimes","26-100","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA
2014-08-28 10:51:08,27,"Male","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","Yes","Yes","Don't know","Maybe","No","Yes","Some of them","No","Yes","Yes","No",NA
2014-08-28 10:52:33,36,"Male","United States","TN","No","Yes","Yes","Sometimes","More than 1000","Yes","No","Don't know","No","Don't know","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No",NA
2014-08-28 10:54:31,37,"male","Australia",NA,"No","Yes","Yes","Sometimes","26-100","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","Yes",NA
2014-08-28 10:57:23,32,"male","Belgium",NA,"No","No","No",NA,"6-25","No","Yes","No","Yes","No","No","Don't know","Very difficult","Yes","Maybe","No","No","No","No","No","No",NA
2014-08-28 11:02:41,39,"Male","United Kingdom",NA,"No","No","Yes","Sometimes","100-500","No","Yes","No","No","No","No","Don't know","Very easy","No","No","No","Some of them","No","Yes","Yes","No",NA
2014-08-28 11:04:00,31,"Male","United States","TX","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","Don't know","Don't know","Somewhat easy","Maybe","No","Some of them","Yes","Maybe","Yes","Don't know","No",NA
2014-08-28 11:04:17,36,"Male","United States","OH","No","No","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","No","No","Don't know","Very difficult","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No","I am a 15 year vet of the industry and I get 2 weeks of combined sick and vacation time a year and I have children to fit into that too. I've had heart problems from the stress. Fuck everything about startup culture. "
2014-08-28 11:07:23,30,"Male","United States","TX","Yes","No","Yes","Sometimes","26-100","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","Yes","Don't know","No",NA
2014-08-28 11:09:03,28,"male","Canada",NA,"No","No","No",NA,"6-25","No","Yes","Yes","Not sure","No","Don't know","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA
2014-08-28 11:10:53,32,"Male","Italy",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","No","Somewhat difficult","Maybe","No","Some of them","No","Maybe","Maybe","No","No","Italians are somewhat behind for what concerns mental health care in the workplace.  Physical health care is very much accepted with a doctor that certifies your ailment.  Mental health is treated quite differently I believe because most people are willing to admit that physical ailments should be covered while mental ailments are almost considered non-existent in most respects.  "
2014-08-28 11:14:21,35,"Male","United States","CA","No","Yes","Yes","Rarely","6-25","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No","Since I am the CEO of my startup some of the would you feel comfortable and do you know the policy questions are interesting.  Of course I feel comfortable since no one can fire me and I know the policies because I chose them!However now I am curious if my employees know just how supportive the company would be of their mental health needs and this survey is making me realize that we probably haven't done a great job communicating that to everyone.  Thanks for doing this."
2014-08-28 11:15:42,19,"Male","Canada",NA,"No","No","Yes","Sometimes","26-100","No","Yes","Don't know","Not sure","No","No","Don't know","Somewhat difficult","No","No","Some of them","Yes","No","Yes","Don't know","No",NA
2014-08-28 11:19:35,33,"m","Norway",NA,"No","Yes","No",NA,"26-100","No","Yes","Yes","Yes","No","No","Don't know","Very easy","No","No","Some of them","Yes","No","No","Don't know","No",NA
2014-08-28 11:20:14,42,"male","Germany",NA,"No","No","No",NA,"More than 1000","Yes","Yes","Don't know","Not sure","Yes","Yes","Yes","Very easy","No","No","Some of them","No","No","Maybe","Yes","No",NA
2014-08-28 11:21:17,37,"Male","United States","MI","No","Yes","Yes","Sometimes","100-500","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Don't know","No",NA
2014-08-28 11:21:48,40,"Male","Thailand",NA,"Yes","No","No","Never","6-25","No","Yes","No","No","No","No","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA
2014-08-28 11:22:04,36,"M","United States","CA","No","No","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No",NA
2014-08-28 11:26:15,29,"Female","United States","OR","No","Yes","Yes","Sometimes","26-100","Yes","No","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No",NA
2014-08-28 11:27:56,38,"f","United States","NC","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","No","No","No","No","Don't know","No","I work for the state so the health plan is large and cumbersome.  I believe it covers most medical as a state benefit but I haven't seen any promotion of it.  And it's not really the same as a tech company where I am.  We are an IT department but hardly run like any tech company around."
2014-08-28 11:29:20,26,"M","United States","CA","No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","No","Yes","Don't know","Don't know","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","No","No",NA
2014-08-28 11:32:37,34,"male","Germany",NA,"No","No","No","Rarely","26-100","No","Yes","No","No","No","No","Yes","Somewhat easy","Maybe","Maybe","No","Some of them","Maybe","Maybe","Yes","No",NA
2014-08-28 11:34:36,21,"Male","United States","IL","No","No","Yes","Often","More than 1000","No","No","No","Yes","No","No","No","Don't know","Yes","No","Some of them","Some of them","No","Yes","No","Yes","I have Narcolepsy and have been fired from a job before for falling asleep standing up during a meeting. I was standing up in the back of the room so that i could pace and try to prevent myself from falling asleep. I still managed to fall asleep while standing and fell over against the wall. I was fired the next day. The worst part is this is a condition i had given months of notice about to my boss and i reminded her of it before the meeting. I worked at a hospital at the time. I would have thought that they would be more accommodating."
2014-08-28 11:36:48,31,"Male","Canada",NA,"Yes","Yes","No","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","No","No","No","No","Yes","No","I feel like most of my answers were useless due to answering that I am self-employed early on. Since my employer is me... my employer does/doesn't offer mental health benefits or would I be comfortable bring it up with 'them' doesn't make sense..."
2014-08-28 11:38:30,37,"Female","United States","CA","No","Yes","Yes","Rarely","26-100","No","No","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","Maybe","Yes","Some of them","No","Maybe","Yes","No",NA
2014-08-28 11:40:11,37,"Male","Ireland",NA,"No","Yes","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Don't know","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA
2014-08-28 11:44:43,38,"Male","Ireland",NA,"No","Yes","Yes","Sometimes","1-5","No","Yes","No","No","No","No","No","Very difficult","Yes","Yes","No","No","No","No","No","No",NA
2014-08-28 11:47:35,27,"Female","United States","CA","No","No","Yes","Sometimes","100-500","No","Yes","Don't know","Not sure","Yes","Don't know","Don't know","Somewhat easy","Yes","No","Some of them","No","No","Maybe","No","No",NA
2014-08-28 11:48:12,39,"Male","Netherlands",NA,"Yes","No","No",NA,"6-25","No","Yes","No","No","Yes","No","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA
2014-08-28 11:50:06,33,"Female","United States","AZ","Yes","Yes","Yes","Sometimes","1-5","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Yes","Some of them","No","No","No","No","No",NA
2014-08-28 11:50:28,27,"Male","United Kingdom",NA,"No","No","No","Never","26-100","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Somewhat easy","No","No","Some of them","No","Yes","Yes","Don't know","No",NA
2014-08-28 11:54:23,36,"F","United States","CA","No","No","Yes","Never","6-25","Yes","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","No","No",NA
2014-08-28 11:58:21,28,"Male","United Kingdom",NA,"No","No","No","Never","26-100","No","Yes","Don't know","Not sure","No","No","Don't know","Somewhat easy","No","No","Some of them","Yes","Maybe","Yes","Don't know","No",NA
2014-08-28 11:59:23,39,"male","United Kingdom",NA,"No","No","Yes","Sometimes","500-1000","No","No","Don't know","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA
2014-08-28 12:02:59,33,"Male","United States","VA","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","Maybe","Maybe","Yes","Yes","No","No","Yes","No","My current work situation was constructed in part because of my mental health issues. One of the reasons I'm self employed is to give me the most flexibility for coping with my mental health issues.I have been removed from a client project in the past because of a mental health condition. This was while I was an employee for a large consulting company. "
2014-08-28 12:05:41,32,"Male","United Kingdom",NA,"No","No","No",NA,"More than 1000","No","No","Don't know","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Don't know","No",NA
2014-08-28 12:06:55,28,"Male","United Kingdom",NA,"No","No","No",NA,"More than 1000","No","No","Don't know","Not sure","No","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","Yes","Yes","No","No",NA
2014-08-28 12:07:28,37,"Male","United Kingdom",NA,"No","Yes","Yes","Rarely","6-25","No","Yes","No","No","No","No","Yes","Somewhat easy","Yes","No","Some of them","Yes","No","Maybe","No","Yes","Some of these questions are not really suitable for non US people."
2014-08-28 12:08:30,39,"Male","Canada",NA,"No","No","Yes","Sometimes","100-500","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","Yes","No","Some of them","Yes","No","Maybe","No","Yes",NA
2014-08-28 12:09:18,43,"msle","United States","VA","No","No","No","Sometimes","6-25","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","No","No","No","Maybe","No","No",NA
2014-08-28 12:10:08,32,"Neuter","United Kingdom",NA,"No","No","Yes","Sometimes","More than 1000","No","No","Don't know","No","Yes","Yes","Don't know","Don't know","No","No","Yes","Some of them","Yes","Yes","Yes","Yes",NA
2014-08-28 12:10:42,27,"Female","United States","WA","No","No","No",NA,"More than 1000","No","Yes","Don't know","Not sure","No","Yes","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Don't know","No",NA
2014-08-28 12:12:49,31,"Female","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","No","No","No","Don't know","Don't know","No","No","Yes","Yes","Maybe","Maybe","Don't know","No",NA
2014-08-28 12:15:08,43,"Male","United Kingdom",NA,"No","No","Yes","Never","26-100","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","No","No","Yes","Yes","Yes","Yes","Don't know","No",NA
2014-08-28 12:19:34,33,"Male","United States","WI","No","No","Yes","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Yes","Somewhat difficult","No","No","Yes","Yes","Yes","Yes","Don't know","No",NA
2014-08-28 12:19:42,34,"male","United Kingdom",NA,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Don't know","Not sure","Don't know","Don't know","Yes","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No",NA
2014-08-28 12:22:14,33,"M","United States","CA","Yes","No","No",NA,"1-5","No","Yes","Don't know","No","No","No","Don't know","Don't know","No","No","Yes","Yes","No","Maybe","Don't know","No",NA
2014-08-28 12:23:37,25,"Male","United States","CA","No","No","No",NA,"6-25","No","Yes","Don't know","No","No","No","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No",NA
2014-08-28 12:30:20,25,"Male","United States","NE","No","Yes","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","Some of them","Some of them","No","No","No","Yes",NA
2014-08-28 12:40:46,32,"Male","United Kingdom",NA,"Yes","Yes","No",NA,"1-5","No","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","No","Yes","No","Maybe","No","No",NA
2014-08-28 12:42:12,25,"Male","United States","CO","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Don't know","Don't know","Yes","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No",NA
2014-08-28 12:42:30,37,"Male","Netherlands",NA,"No","No","No",NA,"100-500","Yes","No","Don't know","No","Don't know","Don't know","Don't know","Somewhat easy","Maybe","No","Yes","Yes","No","No","Don't know","No",NA
2014-08-28 12:44:55,39,"m","Switzerland",NA,"No","No","Yes","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Yes","No",NA
2014-08-28 12:53:21,29,"M","United Kingdom",NA,"No","No","No","Rarely","100-500","No","Yes","Don't know","Not sure","No","No","Don't know","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Don't know","Yes",NA
2014-08-28 13:01:26,33,"Male","United States","NY","No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA
2014-08-28 13:04:30,37,"female","United States","TX","No","No","Yes","Often","6-25","Yes","Yes","Don't know","Not sure","No","No","Yes","Somewhat difficult","Yes","No","Some of them","Some of them","No","Yes","No","Yes",NA
2014-08-28 13:08:36,35,"Female","United States","LA","No","No","Yes","Sometimes","100-500","No","No","Yes","No","No","No","Yes","Very difficult","Yes","Maybe","No","Some of them","No","Yes","No","Yes","I work for the state government. While things are slowly changing regarding covering mental health with state employees it's just not something that is acceptable in this kind of strict environment so I have to be careful about what I say and how I say it. I often take mental health days but have to call in with a physical illness because mental health problems are not acceptable excuses for using sick leave."
2014-08-28 13:11:05,22,"Female","United States","WA","No","Yes","Yes","Sometimes","More than 1000","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Very difficult","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes",NA
2014-08-28 13:17:40,38,"Male","United States","MI","No","No","No","Never","26-100","No","Yes","Yes","Yes","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","Yes","No","Maybe","No","Yes",NA
2014-08-28 13:26:17,32,"Female","United States","CA","No","Yes","Yes","Often","100-500","No","Yes","Yes","No","No","Don't know","Don't know","Don't know","Yes","No","Some of them","Yes","No","No","Don't know","No",NA
